Date,Listings,Sell Price,Buy Price
2024-12-11T01:15:57Z,10682,$3.11,$2.98
2024-12-11T12:47:15Z,10901,$3.07,$2.94
2024-12-11T13:38:59Z,10941,$3.14,$3.01
2024-12-11T13:38:59Z,10941,$3.14,$3.01
2024-12-11T13:39:24Z,10941,$3.14,$3.01
2024-12-11T13:39:58Z,10941,$3.14,$3.01
2024-12-11T13:40:04Z,10941,$3.14,$3.01
2024-12-11T13:46:56Z,10944,$3.14,$3.01
2024-12-11T13:46:59Z,10944,$3.14,$3.01
2024-12-11T13:47:43Z,10944,$3.14,$3.01
2024-12-11T13:50:04Z,10948,$3.14,$3.01
2024-12-11T13:50:04Z,10948,$3.14,$3.01
2024-12-11T13:52:56Z,10948,$3.14,$3.01
2024-12-11T13:53:01Z,10948,$3.14,$3.01
2024-12-11T13:53:49Z,10949,$3.14,$3.01
2024-12-11T13:54:08Z,10949,$3.14,$3.01
2024-12-11T13:56:20Z,10949,$3.14,$3.01
2024-12-11T14:36:06Z,10951,$3.08,$2.95
2024-12-11T14:36:06Z,10951,$3.08,$2.95
2024-12-11T14:39:03Z,10951,$3.08,$2.95
2024-12-11T14:39:04Z,10951,$3.08,$2.95
2024-12-11T14:43:24Z,10945,$3.12,$2.99
2024-12-11T14:43:24Z,10945,$3.12,$2.99
2024-12-11T14:48:52Z,10936,$3.12,$2.99
2024-12-11T14:48:53Z,10936,$3.12,$2.99
2024-12-11T14:58:41Z,10904,$3.12,$2.99
2024-12-11T14:58:41Z,10904,$3.12,$2.99
2024-12-11T16:10:56Z,11010,$3.06,$2.93
2024-12-11T16:10:56Z,11010,$3.06,$2.93
2024-12-11T20:10:58Z,10925,$3.12,$2.99
2024-12-11T20:10:59Z,10925,$3.12,$2.99
2024-12-12T00:11:01Z,10932,$3.11,$2.98
2024-12-12T00:11:01Z,10932,$3.11,$2.98
2024-12-12T04:11:03Z,10232,$3.17,$3.04
2024-12-12T04:11:03Z,10232,$3.17,$3.04
2024-12-12T08:11:04Z,10192,$3.10,$2.97
2024-12-12T08:11:04Z,10192,$3.10,$2.97
2024-12-12T12:11:07Z,10628,$3.07,$2.94
2024-12-12T12:11:07Z,10628,$3.07,$2.94
2024-12-12T16:11:09Z,10653,$3.22,$3.08
2024-12-12T16:11:09Z,10653,$3.22,$3.08
2024-12-12T18:10:18Z,10605,$3.15,$3.02
2024-12-12T18:10:18Z,10605,$3.15,$3.02
2024-12-12T18:10:46Z,10605,$3.15,$3.02
2024-12-12T18:10:46Z,10605,$3.15,$3.02
2024-12-12T22:10:20Z,11049,$3.12,$2.99
2024-12-12T22:10:48Z,11049,$3.12,$2.99
2024-12-13T02:10:22Z,10924,$3.16,$3.03
2024-12-13T02:10:49Z,10924,$3.16,$3.03
2024-12-13T06:10:24Z,10875,$3.19,$3.06
2024-12-13T06:10:51Z,10875,$3.19,$3.06
2024-12-13T10:10:26Z,10929,$3.18,$3.05
2024-12-13T10:10:52Z,10929,$3.18,$3.05
2024-12-13T14:10:29Z,10842,$3.19,$3.06
2024-12-13T14:10:53Z,10842,$3.19,$3.06
2024-12-13T18:10:32Z,10756,$3.14,$3.01
2024-12-13T18:10:55Z,10756,$3.14,$3.01
2024-12-13T18:49:41Z,10738,$3.18,$3.05
2024-12-13T18:49:43Z,10738,$3.18,$3.05
2024-12-13T22:49:47Z,10260,$3.14,$3.01
2024-12-13T22:49:47Z,10260,$3.14,$3.01
2024-12-14T02:49:49Z,10119,$3.23,$3.09
2024-12-14T02:49:49Z,10119,$3.23,$3.09
2024-12-14T06:49:51Z,9159,$3.26,$3.12
2024-12-14T06:49:51Z,9159,$3.26,$3.12
2024-12-14T10:49:53Z,9103,$3.12,$2.99
2024-12-14T10:49:53Z,9103,$3.12,$2.99
2024-12-14T14:49:56Z,9315,$3.10,$2.97
2024-12-14T14:49:56Z,9315,$3.10,$2.97
2024-12-14T18:49:58Z,9506,$3.13,$3.00
2024-12-14T18:49:58Z,9506,$3.13,$3.00
2024-12-14T22:50:00Z,10570,$3.10,$2.97
2024-12-14T22:50:00Z,10570,$3.10,$2.97
2024-12-15T02:50:02Z,10460,$3.15,$3.02
2024-12-15T02:50:02Z,10460,$3.15,$3.02
2024-12-15T06:50:04Z,10301,$3.17,$3.04
2024-12-15T06:50:04Z,10258,$3.17,$3.04
2024-12-15T06:50:04Z,10301,$3.17,$3.04
2024-12-15T10:50:06Z,9847,$3.10,$2.97
2024-12-15T10:50:07Z,9847,$3.10,$2.97
2024-12-15T13:32:29Z,9911,$3.08,$2.95
2024-12-15T13:32:30Z,9911,$3.08,$2.95
2024-12-15T13:55:56Z,9890,$3.14,$3.01
2024-12-15T13:55:53Z,9890,$3.14,$3.01
2024-12-15T17:55:59Z,9774,$3.18,$3.05
2024-12-15T17:55:59Z,9774,$3.18,$3.05
2024-12-15T21:56:01Z,9585,$3.12,$2.99
2024-12-15T21:56:01Z,9585,$3.12,$2.99
2024-12-16T01:56:03Z,10265,$3.15,$3.02
2024-12-16T01:56:03Z,10265,$3.15,$3.02
2024-12-16T05:56:05Z,10065,$3.10,$2.97
2024-12-16T05:56:05Z,10065,$3.10,$2.97
2024-12-16T09:56:07Z,10195,$2.99,$2.86
2024-12-16T09:56:07Z,10195,$2.99,$2.86
2024-12-16T13:56:10Z,10586,$3.01,$2.88
2024-12-16T13:56:10Z,10586,$3.01,$2.88
2024-12-16T17:56:12Z,10450,$3.12,$2.99
2024-12-16T17:56:12Z,10450,$3.12,$2.99
2024-12-16T21:56:14Z,10211,$3.15,$3.02
2024-12-16T21:56:14Z,10211,$3.15,$3.02
2024-12-17T01:56:16Z,10531,$3.16,$3.03
2024-12-17T01:56:16Z,10531,$3.16,$3.03
2024-12-17T02:20:48Z,10528,$3.16,$3.03
2024-12-17T02:20:48Z,10528,$3.16,$3.03
2024-12-17T02:20:59Z,10528,$3.16,$3.03
2024-12-17T02:21:00Z,10528,$3.16,$3.03
2024-12-17T02:28:18Z,10525,$3.16,$3.03
2024-12-17T02:28:18Z,10525,$3.16,$3.03
2024-12-17T06:28:20Z,10226,$3.07,$2.94
2024-12-17T06:28:20Z,10226,$3.07,$2.94
2024-12-17T10:28:22Z,10348,$3.15,$3.02
2024-12-17T10:28:22Z,10348,$3.15,$3.02
2024-12-17T14:28:24Z,10593,$3.04,$2.91
2024-12-17T14:28:24Z,10593,$3.04,$2.91
2024-12-17T18:28:26Z,10667,$3.07,$2.94
2024-12-17T18:28:27Z,10667,$3.07,$2.94
2024-12-17T22:28:28Z,10632,$3.01,$2.88
2024-12-18T02:28:32Z,10444,$3.16,$3.03
2024-12-18T02:28:32Z,10444,$3.16,$3.03
2024-12-18T02:28:32Z,10444,$3.16,$3.03
2024-12-18T06:28:34Z,10229,$3.07,$2.94
2024-12-18T06:28:34Z,10229,$3.07,$2.94
2024-12-18T10:28:36Z,10103,$3.16,$3.03
2024-12-18T14:28:39Z,10064,$3.13,$3.00
2024-12-18T14:28:39Z,10064,$3.13,$3.00
2024-12-18T18:28:42Z,10013,$3.12,$2.99
2024-12-18T22:28:44Z,10296,$3.11,$2.98
2024-12-18T22:28:44Z,10296,$3.11,$2.98
2024-12-19T02:28:46Z,10114,$3.17,$3.04
2024-12-19T02:28:46Z,10114,$3.17,$3.04
2024-12-19T06:28:47Z,9880,$3.12,$2.99
2024-12-19T06:28:47Z,9880,$3.12,$2.99
2024-12-19T10:28:49Z,9825,$3.08,$2.95
2024-12-19T10:28:49Z,9825,$3.08,$2.95
2024-12-19T14:28:52Z,9955,$3.00,$2.87
2024-12-19T14:28:53Z,9955,$3.00,$2.87
2024-12-19T18:28:54Z,10337,$3.03,$2.90
2024-12-19T18:28:54Z,10337,$3.03,$2.90
2024-12-19T22:28:56Z,10466,$3.05,$2.92
2024-12-19T22:28:56Z,10466,$3.05,$2.92
2024-12-20T06:35:54Z,10531,$3.13,$3.00
2024-12-20T06:35:53Z,10531,$3.13,$3.00
2024-12-20T10:35:55Z,10485,$3.07,$2.94
2024-12-20T10:35:55Z,10485,$3.07,$2.94
2024-12-20T14:36:01Z,10543,$3.00,$2.87
2024-12-20T14:38:46Z,10543,$3.00,$2.87
2024-12-20T16:38:49Z,10544,$3.02,$2.89
2024-12-20T18:36:03Z,10456,$3.00,$2.87
2024-12-20T18:38:51Z,10456,$3.00,$2.87
2024-12-20T19:42:00Z,10477,$3.01,$2.88
2024-12-20T19:42:01Z,10477,$3.01,$2.88
2024-12-20T19:46:39Z,10479,$3.02,$2.89
2024-12-20T21:46:42Z,10535,$3.10,$2.97
2024-12-20T21:46:42Z,10535,$3.10,$2.97
2024-12-20T23:46:45Z,10354,$3.06,$2.93
2024-12-20T23:46:45Z,10354,$3.06,$2.93
2024-12-21T01:46:46Z,10310,$3.12,$2.99
2024-12-21T01:46:47Z,10310,$3.12,$2.99
2024-12-21T03:46:48Z,9988,$3.17,$3.04
2024-12-21T03:46:49Z,9988,$3.17,$3.04
2024-12-21T05:46:51Z,9694,$3.19,$3.06
2024-12-21T05:46:51Z,9694,$3.19,$3.06
2024-12-21T07:46:52Z,9575,$3.23,$3.09
2024-12-21T07:46:52Z,9575,$3.23,$3.09
2024-12-21T09:46:55Z,9786,$3.01,$2.88
2024-12-21T09:46:55Z,9786,$3.01,$2.88
2024-12-21T09:46:56Z,9786,$3.01,$2.88
2024-12-21T09:46:56Z,9786,$3.01,$2.88
2024-12-21T11:46:58Z,9760,$3.04,$2.91
2024-12-21T11:46:58Z,9760,$3.04,$2.91
2024-12-21T15:47:02Z,10161,$2.99,$2.86
2024-12-21T15:47:03Z,10161,$2.99,$2.86
2024-12-21T17:47:05Z,10154,$3.01,$2.88
2024-12-21T19:47:08Z,10115,$3.12,$2.99
2024-12-21T19:47:08Z,10115,$3.12,$2.99
2024-12-21T21:47:10Z,10147,$3.08,$2.95
2024-12-21T21:47:10Z,10147,$3.08,$2.95
2024-12-21T23:47:12Z,9910,$3.07,$2.94
2024-12-21T23:47:13Z,9910,$3.07,$2.94
2024-12-22T01:47:14Z,9863,$3.12,$2.99
2024-12-22T01:47:15Z,9863,$3.12,$2.99
2024-12-22T03:47:16Z,9636,$3.05,$2.92
2024-12-22T03:47:16Z,9636,$3.05,$2.92
2024-12-22T05:47:18Z,9539,$3.23,$3.09
2024-12-22T05:47:18Z,9539,$3.23,$3.09
